,_file,copyright,date,location,pano_id,status,Unnamed: 0,city,latitude,longitude,q-score,safety,Coordinates,OBJECTID,SUBDISTRIC
962,gsv_962.jpg,© Google,2018-09-01,"{'lat': 42.28794098743758, 'lng': -71.09068309660168}",GfnzcOuGI-FcAW-XTPvavQ,OK,118130,Boston,42.287762,-71.09073599999998,25.047762,1,POINT (-71.09073599999998 42.287762),54669,Residential
13377,gsv_13377.jpg,© Google,2018-07-01,"{'lat': 42.2812391, 'lng': -71.1038955}",liyMqhzxK3yzIq3QR6e3zg,OK,114336,Boston,42.28159,-71.104057,24.558267999999998,0,POINT (-71.104057 42.28159),54293,Open Space
6533,gsv_6533.jpg,© Google,2014-08-01,"{'lat': 42.28509833337833, 'lng': -71.09337995711981}",2vDE5VocfpklN1O4Q0CQSw,OK,116598,Boston,42.285164,-71.093361,18.098839,0,POINT (-71.093361 42.285164),54669,Residential
19593,gsv_19593.jpg,© Google,2018-09-01,"{'lat': 42.33633468427229, 'lng': -71.09322844028127}",n5ZYylgMV4UgHL6ZELXCJw,OK,17778,Boston,42.336372,-71.093262,30.201868,1,POINT (-71.093262 42.336372),55073,Comm/Instit
10116,gsv_10116.jpg,© Brandon Pousley,2018-12-01,"{'lat': 42.3030738, 'lng': -71.0868152}",CAoSLEFGMVFpcE9OQWZycW9wRkczSTBDelZ0V19sLUJWNmlZVm01VXA0SFhkUVFB,OK,4253,Boston,42.303222999999996,-71.08651,27.876406,1,POINT (-71.08651 42.303223),54676,Open Space
16665,gsv_16665.jpg,© Google,2018-08-01,"{'lat': 42.37484533941277, 'lng': -71.05078575634607}",RQnzGq8JBpB918olDpDEPw,OK,42495,Boston,42.374725,-71.050484,27.468940999999997,1,POINT (-71.050484 42.374725),54855,Mixed Use
4381,gsv_4381.jpg,© Google,2018-09-01,"{'lat': 42.34112396414855, 'lng': -71.10836773731536}",0kE9YNySqp6yZ4J6_zVaeg,OK,20827,Boston,42.341248,-71.108459,26.503069,1,POINT (-71.108459 42.341248),55201,Residential
14991,gsv_14991.jpg,© Google,2018-08-01,"{'lat': 42.33704992198199, 'lng': -71.0570855010755}",OOaFnmeDcHFiLQ3cp31CYQ,OK,18118,Boston,42.337025,-71.056862,14.589120999999999,0,POINT (-71.056862 42.337025),55405,Industrial
2192,gsv_2192.jpg,© Google,2018-11-01,"{'lat': 42.23588435256226, 'lng': -71.12701942673576}",Hj8jtMg8N6W0QsW4L8rHQg,OK,82373,Boston,42.235764,-71.127136,26.648041,1,POINT (-71.12713599999999 42.235764),54380,Residential
9723,gsv_9723.jpg,© Google,2013-08-01,"{'lat': 42.2419486550051, 'lng': -71.12529954641339}",K8ok4vgQoEco36VwdUzjjw,OK,85316,Boston,42.24194,-71.12545,23.573227,0,POINT (-71.12545 42.24194),54400,Residential
7427,gsv_7427.jpg,© Google,2013-08-01,"{'lat': 42.28003717586869, 'lng': -71.16068027612806}",LoXrbkCrlPOpHlGIPJGKrg,OK,113287,Boston,42.279964,-71.160538,21.66906,0,POINT (-71.160538 42.279964),54446,Residential
11983,gsv_11983.jpg,© Google,2015-10-01,"{'lat': 42.3652944075339, 'lng': -71.11760633981815}",pHmxRvCALRHRDuNAIvjAIw,OK,36338,Boston,42.365299,-71.11747,19.260382,0,POINT (-71.11747 42.365299),55391,Open Space
3823,gsv_3823.jpg,© Google,2018-09-01,"{'lat': 42.38488841570208, 'lng': -71.00180627041604}",ij0WATQmSNbNvi0Qv6u05A,OK,50018,Boston,42.385124,-71.001694,28.076582000000002,1,POINT (-71.001694 42.385124),55429,Residential
152,gsv_152.jpg,© Google,2018-08-01,"{'lat': 42.3071684509937, 'lng': -71.06763914505099}",_nQdBsGXiyD-64-1IAwEzg,OK,5122,Boston,42.307449,-71.067932,33.224289,1,POINT (-71.067932 42.307449),55664,Residential
3393,gsv_3393.jpg,© Google,2018-08-01,"{'lat': 42.31978181719499, 'lng': -71.05427585742085}",S91QIpV86VkvVZx5avMscQ,OK,9728,Boston,42.319798,-71.05442,26.705732,1,POINT (-71.05441999999999 42.319798),55752,Residential
11976,gsv_11976.jpg,© Google,2015-08-01,"{'lat': 42.35276675904553, 'lng': -71.06788507417458}",nWP5sLarQFU5YzW_aXswVg,OK,28941,Boston,42.352947,-71.067932,24.501192,0,POINT (-71.067932 42.352947),55191,Open Space
19585,gsv_19585.jpg,© Google,2018-07-01,"{'lat': 42.3321219, 'lng': -71.0987506}",hLXGIrVCxMThujWQDojZMg,OK,15355,Boston,42.332474,-71.098518,27.177440999999998,1,POINT (-71.098518 42.332474),55053,Comm/Instit
14265,gsv_14265.jpg,© Google,2018-08-01,"{'lat': 42.34618988954685, 'lng': -71.03425920147389}",s3axb_YxKnCY6-MS6oft_A,OK,23926,Boston,42.346123,-71.034348,21.929160999999997,0,POINT (-71.03434799999999 42.346123),55417,Industrial
17084,gsv_17084.jpg,© Google,2018-09-01,"{'lat': 42.3493327461839, 'lng': -71.1492532549062}",iaZ0Z51aMOdXXTXWvzhSxw,OK,26289,Boston,42.349049,-71.14899399999999,28.050037,1,POINT (-71.14899399999999 42.349049),55257,Miscellaneous
8806,gsv_8806.jpg,© Google,2018-09-01,"{'lat': 42.32800771233156, 'lng': -71.10676370732597}",aqqUzmKWE5AiBX8-0Wix8g,OK,12941,Boston,42.327923,-71.106773,8.8108444,0,POINT (-71.106773 42.327923),55059,Residential
13511,gsv_13511.jpg,© Google,2018-09-01,"{'lat': 42.3652041, 'lng': -71.1353915}",LwCL7yXQfbrVewxXHOxPfQ,OK,36349,Boston,42.365299,-71.135483,13.964606,0,POINT (-71.13548299999999 42.365299),55391,Open Space
11683,gsv_11683.jpg,© Google,2017-07-01,"{'lat': 42.33824568178292, 'lng': -71.08486206640276}",Jv9lB8W6DhWCtnkkUJrEPw,OK,19026,Boston,42.338326,-71.08500699999998,25.169004,1,POINT (-71.08500699999998 42.338326),54521,Open Space
15863,gsv_15863.jpg,© Google,2018-08-01,"{'lat': 42.3051792615183, 'lng': -71.10875948866793}",qxQHpV25NcYMF4ALnI_txg,OK,125248,Boston,42.305073,-71.108513,16.882654000000002,0,POINT (-71.108513 42.305073),55787,Industrial
9777,gsv_9777.jpg,© Google,2018-05-01,"{'lat': 42.28321898074893, 'lng': -71.06418769833385}",OwuL9IMObbztVTpBouzAjg,OK,384,Boston,42.283302,-71.06424,14.522889000000001,0,POINT (-71.06424 42.283302),55641,Residential
10893,gsv_10893.jpg,© Google,2013-09-01,"{'lat': 42.2549603, 'lng': -71.135589}",_uuNK42QcgIe5fNt7wTC7g,OK,94749,Boston,42.254936,-71.135582,25.749392,1,POINT (-71.135582 42.254936),54355,Open Space
12844,gsv_12844.jpg,© Google,2018-09-01,"{'lat': 42.35278251821936, 'lng': -71.09043345649611}",2hsDP8vYy9pknFcdVejszQ,OK,28970,Boston,42.352947,-71.090073,17.202587,0,POINT (-71.090073 42.352947),55203,Open Space
4009,gsv_4009.jpg,© Google,2013-08-01,"{'lat': 42.2469957407303, 'lng': -71.11542338670287}",DlUymk5yscKVIXg3VcvWOQ,OK,88416,Boston,42.24681500000001,-71.115875,28.246601000000002,1,POINT (-71.115875 42.24681500000001),54430,Residential
690,gsv_690.jpg,© Google,2014-09-01,"{'lat': 42.32266617195989, 'lng': -71.0843809471115}",7kwr8ZdMXnv8y6jbZRE2MA,OK,10873,Boston,42.322722999999996,-71.084259,25.303627,1,POINT (-71.084259 42.322723),55546,Residential
1000,gsv_1000.jpg,© Google,2018-08-01,"{'lat': 42.3497105, 'lng': -71.1463704}",VxMrCClu26yOYVrxB7hcuw,OK,26772,Boston,42.349697,-71.146362,25.710756,1,POINT (-71.146362 42.349697),55401,Residential
1947,gsv_1947.jpg,© Google,2018-08-01,"{'lat': 42.3278672, 'lng': -71.0560183}",j43d4MmwvV8qv11X228elQ,OK,12861,Boston,42.327923,-71.05573299999998,30.317371,1,POINT (-71.05573299999998 42.327923),55410,Residential
17214,gsv_17214.jpg,© Google,2018-08-01,"{'lat': 42.27435000391562, 'lng': -71.07472289110353}",X6vMIxVNoyNi9snac1HvYA,OK,109334,Boston,42.274437,-71.074783,31.970245000000002,1,POINT (-71.074783 42.274437),55659,Miscellaneous
5194,gsv_5194.jpg,© Google,2007-10-01,"{'lat': 42.23339686917975, 'lng': -71.1336573871479}",bNlVE0b7RzVYzcA_kLY7Ug,OK,81440,Boston,42.233486,-71.134079,21.393997,0,POINT (-71.134079 42.233486),54380,Residential
9721,gsv_9721.jpg,© Google,2016-11-01,"{'lat': 42.2540159, 'lng': -71.1392152}",_Ky9ixs_U2pvLWDoTMxcwg,OK,93988,Boston,42.253963,-71.139145,18.628916,0,POINT (-71.139145 42.253963),54368,Residential
417,gsv_417.jpg,© Google,2011-08-01,"{'lat': 42.27802363355936, 'lng': -71.16855952948099}",l6B9jVlHGHliCS7eM0lLYw,OK,112016,Boston,42.278011,-71.168419,27.870338,1,POINT (-71.168419 42.278011),54449,Residential
5565,gsv_5565.jpg,© Google,2013-08-01,"{'lat': 42.27866288030641, 'lng': -71.0817367150286}",MjUDlJOoXdfPiMZNYJDrvg,OK,112327,Boston,42.278664,-71.081726,22.96942300000001,0,POINT (-71.081726 42.278664),54224,Residential
7514,gsv_7514.jpg,© Google,2018-08-01,"{'lat': 42.3421388902476, 'lng': -71.05328807898822}",Th_PsDu9p1vn08U0QPZ9zA,OK,21333,Boston,42.342224,-71.05348199999997,18.419635999999997,0,POINT (-71.05348199999997 42.342224),54631,Residential
5168,gsv_5168.jpg,© Google,2018-09-01,"{'lat': 42.36746790577504, 'lng': -71.03280576174755}",0ZlQcGg_vmq-0vhyv0JSHg,OK,37485,Boston,42.367249,-71.033035,19.582516000000002,0,POINT (-71.033035 42.367249),55499,Residential
12471,gsv_12471.jpg,© Google,2018-11-01,"{'lat': 42.2792536889058, 'lng': -71.04719664588615}",PvyxJccnVOyQbq5wsyL8Ew,OK,112693,Boston,42.279034,-71.04675300000002,15.985370000000001,0,POINT (-71.04675300000002 42.279034),54216,Open Space
1616,gsv_1616.jpg,© Google,2018-08-01,"{'lat': 42.28918784802306, 'lng': -71.04647065739336}",g7zxrkmHZyZCe1NAxYwcmQ,OK,1200,Boston,42.289229999999996,-71.04647800000002,29.069839,1,POINT (-71.04647800000002 42.28923),55721,Residential
7866,gsv_7866.jpg,© Google,2018-08-01,"{'lat': 42.30779205279184, 'lng': -71.06263942992935}",V7lKytlGnJokQVHdVqDUTg,OK,5195,Boston,42.307774,-71.062492,23.171154,0,POINT (-71.06249200000001 42.307774),55664,Residential
10340,gsv_10340.jpg,© Google,2018-07-01,"{'lat': 42.33368656917177, 'lng': -71.09885211684934}",TPcfpDeUD2WmEzfGV22nEw,OK,15947,Boston,42.33345,-71.099083,30.370327000000003,1,POINT (-71.09908299999999 42.33345),55055,Open Space
11402,gsv_11402.jpg,© Google,2018-08-01,"{'lat': 42.25742984895038, 'lng': -71.13327293844978}",kxm2B6wnKAGwBg6T125I3g,OK,96798,Boston,42.257538000000004,-71.13333100000001,25.738392,1,POINT (-71.13333100000001 42.257538),54355,Open Space
6452,gsv_6452.jpg,© Google,2018-08-01,"{'lat': 42.2864354194084, 'lng': -71.08287739204451}",lkTyIJNaYkQP2cyreRosKQ,OK,117488,Boston,42.286465,-71.08285500000002,20.608013,0,POINT (-71.08285500000002 42.286465),54673,Residential
19950,gsv_19950.jpg,© Google,2018-09-01,"{'lat': 42.3237067, 'lng': -71.0984481}",Heb70rYSua-Y7Mi8tpsCYQ,OK,11236,Boston,42.3237,-71.097954,17.540419,0,POINT (-71.097954 42.3237),54751,Comm/Instit
14169,gsv_14169.jpg,© Google,2016-06-01,"{'lat': 42.26823734870337, 'lng': -71.12206134150557}",sVfv5t1YiLWwk_czXOQ-nw,OK,104806,Boston,42.268265,-71.122261,20.946796,0,POINT (-71.12226099999999 42.268265),54337,Industrial
9531,gsv_9531.jpg,© Google,2018-07-01,"{'lat': 42.3357448831331, 'lng': -71.04037973466315}",7OGVnNRF2FoFkuVrlg3XBQ,OK,17301,Boston,42.335724,-71.040352,19.081125,0,POINT (-71.040352 42.335724),54631,Residential
17323,gsv_17323.jpg,© Google,2018-09-01,"{'lat': 42.39347712855214, 'lng': -71.01014090072101}",beqmFwNn7ggFh1Cc2lXL_g,OK,55489,Boston,42.393898,-71.010139,27.819755999999998,1,POINT (-71.010139 42.393898),55455,Mixed Use
9937,gsv_9937.jpg,© Google,2017-06-01,"{'lat': 42.25315748669115, 'lng': -71.12988572559445}",KyYflPImsVeRmTTtBnt5iQ,OK,93209,Boston,42.252987,-71.12957800000002,22.921526,0,POINT (-71.12957800000002 42.252987),54344,Residential
12872,gsv_12872.jpg,© Google,2018-10-01,"{'lat': 42.3358891, 'lng': -71.0239094}",cXJbToLjoAHxv19H4RFtpQ,OK,17469,Boston,42.335879999999996,-71.023903,19.579283,0,POINT (-71.023903 42.33588),54437,Open Space
4899,gsv_4899.jpg,© Google,2017-06-01,"{'lat': 42.27812697335743, 'lng': -71.16698510418291}",OdXk3YWOm9R9DddW20C0_A,OK,112014,Boston,42.278011,-71.16729000000002,26.47422000000001,1,POINT (-71.16729000000002 42.278011),54449,Residential
2242,gsv_2242.jpg,© Google,2013-08-01,"{'lat': 42.29539409362515, 'lng': -71.14741988175786}",DWVp3iT6G8LvjJMpJCoH7Q,OK,121786,Boston,42.295563,-71.1474,27.047718,1,POINT (-71.1474 42.295563),54446,Residential
17961,gsv_17961.jpg,© Google,2018-09-01,"{'lat': 42.32016608255229, 'lng': -71.12232102246486}",ElBIhYcpS-TKEgDTdqaHqQ,OK,9962,Boston,42.32045,-71.122726,20.578344,0,POINT (-71.122726 42.32045),54248,Miscellaneous
3257,gsv_3257.jpg,© Google,2013-08-01,"{'lat': 42.29181609304576, 'lng': -71.15341045665909}",tm5ZRB8yyZ7V4vYq-OWbgw,OK,120210,Boston,42.291664000000004,-71.153786,25.744162,1,POINT (-71.153786 42.291664),54446,Residential
10375,gsv_10375.jpg,© Google,2018-09-01,"{'lat': 42.29319461044756, 'lng': -71.09612792386957}",cAvdfU2-4uqBa4N1LwPwFg,OK,120969,Boston,42.293289,-71.096176,29.875509,1,POINT (-71.096176 42.293289),54676,Open Space
14588,gsv_14588.jpg,© Google,2018-08-01,"{'lat': 42.34474911747699, 'lng': -71.02966269611493}",0UyziwnAlRW7AhrPhYHdbw,OK,23258,Boston,42.34515,-71.029655,19.435717,0,POINT (-71.02965500000001 42.34515),54434,Industrial
8940,gsv_8940.jpg,© Google,2013-08-01,"{'lat': 42.2651069, 'lng': -71.1037072}",rGVZI0S7vkX8O1NZqZ2tvg,OK,102544,Boston,42.26501500000001,-71.103493,23.258463,0,POINT (-71.103493 42.26501500000001),54344,Residential
10731,gsv_10731.jpg,© Google,2018-09-01,"{'lat': 42.34403395956176, 'lng': -71.07978012494848}",IKD9EHw9qupWJ2YUFq5RfQ,OK,22468,Boston,42.343849,-71.079941,34.459404,1,POINT (-71.07994100000001 42.343849),54937,Open Space
1782,gsv_1782.jpg,© Google,2018-10-01,"{'lat': 42.29837481302017, 'lng': -71.05185885945384}",3CLkdy5y9CO8ZJwlaGaKjQ,OK,3122,Boston,42.298347,-71.05216999999998,28.057924,1,POINT (-71.05216999999998 42.298347),55695,Residential
5725,gsv_5725.jpg,© Google,2007-10-01,"{'lat': 42.27270279152444, 'lng': -71.09732503113939}",b3_PQpY9CZNJtpLU-ngKHg,OK,108148,Boston,42.272812,-71.097488,21.670023,0,POINT (-71.097488 42.272812),54638,Residential
3856,gsv_3856.jpg,© Google,2018-07-01,"{'lat': 42.3173674, 'lng': -71.1003288}",NSWEgzF1dyGhAuu1UWAa7Q,OK,8893,Boston,42.317524,-71.100021,35.241402,1,POINT (-71.100021 42.317524),55770,Residential
12142,gsv_12142.jpg,© Google,2017-06-01,"{'lat': 42.23260210947115, 'lng': -71.12849557958793}",DNwuZ9jgehvaNglwnEdZHA,OK,81057,Boston,42.232513,-71.128265,18.65616,0,POINT (-71.128265 42.232513),54398,Open Space
18141,gsv_18141.jpg,© Google,2017-08-01,"{'lat': 42.36576113281435, 'lng': -71.05035132289548}",J6aao1_O9auVpoQPnG-L7Q,OK,36436,Boston,42.365623,-71.05011,11.455614,0,POINT (-71.05011 42.365623),54835,Mixed Use
5876,gsv_5876.jpg,© Google,2018-06-01,"{'lat': 42.28677092654245, 'lng': -71.09352777867923}",vIEENdv9RQ7NcHAwtO9ykg,OK,117554,Boston,42.286789,-71.093552,22.482306,0,POINT (-71.093552 42.286789),54669,Residential
6121,gsv_6121.jpg,© Google,2018-08-01,"{'lat': 42.3035387, 'lng': -71.0836999}",3QuQQxPpmEi95O77dOrLxw,OK,4313,Boston,42.303551,-71.083694,23.218294,0,POINT (-71.08369399999999 42.303551),54675,Residential
4597,gsv_4597.jpg,© Google,2013-08-01,"{'lat': 42.28130700590231, 'lng': -71.15184169998305}",N08wE0VwkAZ6_8bvqo6vlA,OK,114179,Boston,42.281261,-71.151909,27.437778,1,POINT (-71.151909 42.281261),54445,Residential
10327,gsv_10327.jpg,© Google,2016-06-01,"{'lat': 42.32968310752254, 'lng': -71.04040313541198}",93y8rJVZ_XfAmBZ2XxtziQ,OK,13748,Boston,42.329871999999995,-71.040352,30.908588,1,POINT (-71.040352 42.329872),54437,Open Space
19463,gsv_19463.jpg,© Google,2018-11-01,"{'lat': 42.2959148, 'lng': -71.1160025}",zY7VYcRb--PXrYqd_ZfkdA,OK,121870,Boston,42.295887,-71.116066,22.995644,0,POINT (-71.116066 42.295887),55802,Business
15111,gsv_15111.jpg,© Google,2018-08-01,"{'lat': 42.3815265, 'lng': -71.0753699}",jNLxO2J6f3mIR6osMW7cYw,OK,47595,Boston,42.38155,-71.075439,16.390547,0,POINT (-71.075439 42.38155),54825,Industrial
14761,gsv_14761.jpg,© Google,2018-08-01,"{'lat': 42.34474695048619, 'lng': -71.02978433766896}",941DeFTA9xUbrfTiut0KpA,OK,23039,Boston,42.344826,-71.029839,23.430044,0,POINT (-71.029839 42.344826),54434,Industrial
15204,gsv_15204.jpg,© Google,2017-06-01,"{'lat': 42.33984021039322, 'lng': -71.03696874340854}",koqSeNRJVTVVs1HWlM0N1w,OK,19760,Boston,42.339622,-71.03697199999998,23.863756,0,POINT (-71.03697199999998 42.339622),54198,Industrial
10863,gsv_10863.jpg,"© James Anderson, CFRE",2017-01-01,"{'lat': 42.3613917, 'lng': -71.0573667}",CAoSLEFGMVFpcE9COUFtTkpLaXBJdVhjdmthOVNQMW4zM0hGTWJkSWo4YW5veGZ3,OK,33888,Boston,42.361401,-71.057426,26.439178000000002,1,POINT (-71.05742600000001 42.361401),55085,Open Space
16025,gsv_16025.jpg,© Google,2018-10-01,"{'lat': 42.34857122295782, 'lng': -71.10425754362791}",TRJyWmSUDrQdX8fnkGtpPA,OK,25973,Boston,42.348724,-71.10414899999998,17.114744,0,POINT (-71.10414899999998 42.348724),55227,Industrial
4724,gsv_4724.jpg,© Google,2018-08-01,"{'lat': 42.31875119661566, 'lng': -71.04494914934996}",pStVGTwdR1CeYpRoTGyYgw,OK,9323,Boston,42.318825,-71.044853,26.596871999999998,1,POINT (-71.044853 42.318825),54435,Residential
12343,gsv_12343.jpg,© Google,2018-10-01,"{'lat': 42.30438094503982, 'lng': -71.04767934280676}",hiSKc8oJDCa0RKUy_q7jdg,OK,4464,Boston,42.304522999999996,-71.048233,11.523831,0,POINT (-71.048233 42.304523),54220,Open Space
16718,gsv_16718.jpg,© Google,2018-09-01,"{'lat': 42.34945801165551, 'lng': -71.04710591610731}",Fyb7ZCasDpVbhLesBoNoDQ,OK,26366,Boston,42.349373,-71.047104,26.803164000000002,1,POINT (-71.047104 42.349373),55140,Mixed Use
5570,gsv_5570.jpg,© Google,2018-09-01,"{'lat': 42.381362592130984, 'lng': -71.03887502747288}",oOivf_beaYgsw6L4RmN0Dw,OK,47297,Boston,42.381226,-71.038849,23.816671,0,POINT (-71.038849 42.381226),55478,Residential
14658,gsv_14658.jpg,© Google,2018-09-01,"{'lat': 42.38150474504619, 'lng': -71.07651519213057}",HITjVYD7UOUIKzt4xevPmA,OK,47596,Boston,42.38155,-71.076561,17.039654000000002,0,POINT (-71.076561 42.38155),54825,Industrial
6402,gsv_6402.jpg,© Google,2018-08-01,"{'lat': 42.28798193854686, 'lng': -71.03917566924518}",JLDRopqhOBq8jyeHxKkXJQ,OK,118445,Boston,42.288097,-71.03952,17.526999,0,POINT (-71.03952 42.288097),55740,Residential
14986,gsv_14986.jpg,© Google,2011-07-01,"{'lat': 42.34626273052571, 'lng': -71.04743153077591}",BzrEk7nP1-C-zhEAFnLM9Q,OK,24194,Boston,42.346451,-71.047668,17.240156,0,POINT (-71.047668 42.346451),54201,Industrial
5198,gsv_5198.jpg,© Google,2018-08-01,"{'lat': 42.3374713349279, 'lng': -71.02628902871359}",KqGx-NxE30zKordvGGPdaA,OK,18262,Boston,42.337345,-71.026276,23.851097,0,POINT (-71.026276 42.337345),54595,Residential
8429,gsv_8429.jpg,© Google,2013-09-01,"{'lat': 42.26437539950987, 'lng': -71.16658381314767}",DVfmJfvQNi0vWiIcZQTGAw,OK,102114,Boston,42.264362,-71.166542,21.615370000000002,0,POINT (-71.16654200000001 42.264362),54449,Residential
5754,gsv_5754.jpg,© Google,2018-08-01,"{'lat': 42.27542384486943, 'lng': -71.07078532250686}",jETKOt1UAKubiOgv_SIusA,OK,110041,Boston,42.27541400000001,-71.070847,20.077707,0,POINT (-71.070847 42.27541400000001),55568,Residential
18126,gsv_18126.jpg,© Google,2015-10-01,"{'lat': 42.3675483, 'lng': -71.0218407}",ywF-XtDZr5UldmYQGOfYVQ,OK,37693,Boston,42.367573,-71.021957,23.592419,0,POINT (-71.021957 42.367573),55435,Miscellaneous
16526,gsv_16526.jpg,© Google,2018-10-01,"{'lat': 42.29282823241039, 'lng': -71.17589942083684}",B-rqDsjGEBKsbZim-ewleQ,OK,120802,Boston,42.292961,-71.175545,38.272068,1,POINT (-71.175545 42.292961),54443,Miscellaneous
8077,gsv_8077.jpg,© Google,2009-09-01,"{'lat': 42.29317109100408, 'lng': -71.13568651322284}",w3z0tJsYHQL_6f973wiUEw,OK,120876,Boston,42.293289,-71.135582,22.064051,0,POINT (-71.135582 42.293289),54265,Residential
290,gsv_290.jpg,© Google,2013-08-01,"{'lat': 42.28033308361815, 'lng': -71.13761405822025}",gg60rpZXs4Vt1CoyLAAQKA,OK,113465,Boston,42.280289,-71.13745899999998,25.517027,1,POINT (-71.13745899999998 42.280289),54250,Residential
3582,gsv_3582.jpg,© Google,2018-09-01,"{'lat': 42.33147614904745, 'lng': -71.10698489930066}",8tDuXzHY1vtzIiVXiM4iwA,OK,14806,Boston,42.331497,-71.106964,27.570978000000004,1,POINT (-71.106964 42.331497),55041,Residential
7973,gsv_7973.jpg,© Google,2018-07-01,"{'lat': 42.30920389004221, 'lng': -71.12013771081781}",ad7O6T4C62RRdQmdf4CGZg,OK,127103,Boston,42.309222999999996,-71.120377,19.180279000000002,0,POINT (-71.120377 42.309223),55823,Residential
12763,gsv_12763.jpg,© Google,2018-10-01,"{'lat': 42.35847938236715, 'lng': -71.16022406392663}",3IAvBCGcvhtklIag6-bD7A,OK,32142,Boston,42.35815,-71.160248,21.254473,0,POINT (-71.160248 42.35815),55391,Open Space
7897,gsv_7897.jpg,© Google,2011-07-01,"{'lat': 42.30591064066098, 'lng': -71.13061819900967}",itUifPuxMp-ECaiZELWOgQ,OK,125423,Boston,42.305637,-71.13069899999998,20.895823999999998,0,POINT (-71.13069899999998 42.305637),54244,Residential
2514,gsv_2514.jpg,© Google,2013-08-01,"{'lat': 42.29141846776331, 'lng': -71.1642659125959}",M2GAa4ys7RbWltkOOxLmiw,OK,120083,Boston,42.29134000000001,-71.164474,27.829275,1,POINT (-71.164474 42.29134000000001),54446,Residential
1410,gsv_1410.jpg,© Google,2018-08-01,"{'lat': 42.30096977944547, 'lng': -71.05288583280887}",EAHDSJmhw_Ccv9gj2xeSZQ,OK,3685,Boston,42.300948999999996,-71.052925,27.786917,1,POINT (-71.052925 42.300949),55695,Residential
11445,gsv_11445.jpg,© Google,2018-09-01,"{'lat': 42.32108786900375, 'lng': -71.11744656085367}",JW5v4y62gsAveMdaduvEOw,OK,10323,Boston,42.321098,-71.11747,30.05625,1,POINT (-71.11747 42.321098),55766,Open Space
15529,gsv_15529.jpg,© Google,2018-11-01,"{'lat': 42.29438130010833, 'lng': -71.12119603542435}",ceUd9rAxGqNK9kttjm1SFw,OK,121383,Boston,42.294585999999995,-71.120949,20.194098999999998,0,POINT (-71.120949 42.294586),54264,Industrial
17021,gsv_17021.jpg,© Google,2018-09-01,"{'lat': 42.38027530509635, 'lng': -71.02421048965867}",a10vlbRFVqqUD7tH0xgtrA,OK,46523,Boston,42.380249,-71.024025,30.382573999999998,1,POINT (-71.02402499999999 42.380249),55437,Miscellaneous
16362,gsv_16362.jpg,© Google,2018-09-01,"{'lat': 42.35728806963011, 'lng': -71.12390145442447}",0nCM5snJJIW9RpPUoJmjPw,OK,31241,Boston,42.35685,-71.123848,31.311360999999998,1,POINT (-71.123848 42.35685),55395,Mixed Use
13532,gsv_13532.jpg,© Google,2013-07-01,"{'lat': 42.35617481600801, 'lng': -71.06302383893053}",GMMgcFZPrXcnd2DI1Ly2rg,OK,30817,Boston,42.356196999999995,-71.063057,24.274889,0,POINT (-71.063057 42.356197),55212,Open Space
2956,gsv_2956.jpg,© Google,2013-08-01,"{'lat': 42.26100765672452, 'lng': -71.11942500321615}",jOoA4jgGtUrwntKRIs8q8g,OK,99491,Boston,42.261112,-71.12001,31.684586,1,POINT (-71.12000999999999 42.261112),54331,Residential
12005,gsv_12005.jpg,© Google,2018-11-01,"{'lat': 42.25908288692585, 'lng': -71.15653879533171}",FjW2YO9HWcmE6kvpIPQPvA,OK,98022,Boston,42.259163,-71.156036,23.002495,0,POINT (-71.156036 42.259163),54478,Open Space
922,gsv_922.jpg,© Google,2013-09-01,"{'lat': 42.34199989720241, 'lng': -71.15093931164222}",mT5XMBymwSMP_gDLDnxYQQ,OK,21290,Boston,42.3419,-71.150871,31.664021999999996,1,POINT (-71.150871 42.3419),55361,Residential
13381,gsv_13381.jpg,© Google,2018-09-01,"{'lat': 42.30400136811612, 'lng': -71.09780989453103}",CdnLrz-XjMbOSwV91U3jgQ,OK,4323,Boston,42.303841,-71.097786,24.033888,0,POINT (-71.097786 42.303841),54676,Open Space
12863,gsv_12863.jpg,© Google,2014-09-01,"{'lat': 42.3509251, 'lng': -71.0595654}",HrsZ8ogJaxJPhNKGY3UCng,OK,27586,Boston,42.350998,-71.05967700000002,23.312838,0,POINT (-71.05967700000002 42.350998),54861,Open Space
1120,gsv_1120.jpg,© Google,2018-08-01,"{'lat': 42.3377303, 'lng': -71.0546126}",XrPUAiIHBBxQMBevjO5qaw,OK,18525,Boston,42.337672999999995,-71.054611,29.573180999999998,1,POINT (-71.05461099999999 42.337673),55416,Residential
19006,gsv_19006.jpg,© Google,2018-08-01,"{'lat': 42.35016250486837, 'lng': -71.0422300813978}",D2aB3jNoDAT-oe5qY088bg,OK,26844,Boston,42.350025,-71.042229,29.449913000000002,1,POINT (-71.04222900000001 42.350025),55142,Business
19459,gsv_19459.jpg,© Google,2018-10-01,"{'lat': 42.31745888955759, 'lng': -71.04970726639132}",HjioqdYUecOvBAnUPeJgdQ,OK,8676,Boston,42.3172,-71.049545,20.364027,0,POINT (-71.04954499999999 42.3172),55742,Business
9963,gsv_9963.jpg,© Google,2013-08-01,"{'lat': 42.2664202, 'lng': -71.1022281}",_kLecrICNqh4Y_Vu3DsmFg,OK,103463,Boston,42.266312,-71.101997,22.27729200000001,0,POINT (-71.101997 42.266312),54344,Residential
